pid,group,name,slice,otsu_foreground,huang_foreground,otsu_foreground_ratio,huang_foreground_ratio,otsu_foreground_normalized,huang_foreground_normalized
27,14,1,19,8018,19255,0.122344970703125,0.2938079833984375,0.6359454314720813,0.8997243119480398
27,14,1,20,7092,17533,0.10821533203125,0.2675323486328125,0.5625,0.8192607822064389
27,14,1,21,7312,16243,0.111572265625,0.2478485107421875,0.5799492385786802,0.75898322508294
27,14,1,22,6514,14381,0.099395751953125,0.2194366455078125,0.5166560913705583,0.6719779449558432
27,14,1,23,5983,13547,0.0912933349609375,0.2067108154296875,0.4745399746192893,0.6330078033736741
27,14,1,24,5080,11782,0.0775146484375,0.179779052734375,0.4029187817258883,0.5505350217279567
27,14,1,25,5597,11048,0.0854034423828125,0.1685791015625,0.4439244923857868,0.5162375589925704
27,14,1,26,5571,9242,0.0850067138671875,0.141021728515625,0.44186230964467005,0.43184897901967195
27,14,1,27,4953,7383,0.0755767822265625,0.1126556396484375,0.3928458121827411,0.3449838792579786
27,14,1,28,3877,5319,0.0591583251953125,0.0811614990234375,0.3075031725888325,0.24853978786038036
27,14,1,29,3291,3978,0.0502166748046875,0.060699462890625,0.2610247461928934,0.1858791645250222
27,14,1,30,2701,3163,0.0412139892578125,0.0482635498046875,0.21422906091370558,0.14779683192374188
28,14,4,1,1113,1378,0.0169830322265625,0.021026611328125,0.08018731988472623,0.06217289297960657
28,14,4,2,1723,2418,0.0262908935546875,0.036895751953125,0.12413544668587896,0.10909583107742285
28,14,4,3,2960,3807,0.045166015625,0.0580902099609375,0.2132564841498559,0.17176502436383323
28,14,4,4,3641,4719,0.0555572509765625,0.0720062255859375,0.2623198847262248,0.21291283161884136
28,14,4,5,3951,5516,0.0602874755859375,0.08416748046875,0.2846541786743516,0.24887204475726404
28,14,4,6,4547,7563,0.0693817138671875,0.1154022216796875,0.3275936599423631,0.3412290200324851
28,14,4,7,5469,9882,0.0834503173828125,0.150787353515625,0.3940201729106628,0.44585814834867354
28,14,4,8,5440,11801,0.0830078125,0.1800689697265625,0.3919308357348703,0.5324399927810864
28,14,4,9,6319,13255,0.0964202880859375,0.2022552490234375,0.45525936599423633,0.5980418696986104
28,14,4,10,6870,14441,0.104827880859375,0.2203521728515625,0.49495677233429397,0.6515520664140046
28,14,4,11,7666,15916,0.116973876953125,0.24285888671875,0.5523054755043227,0.7181014257354268
28,14,4,12,8765,18423,0.1337432861328125,0.2811126708984375,0.6314841498559077,0.8312127774769897
28,14,4,13,10405,20021,0.1587677001953125,0.3054962158203125,0.7496397694524496,0.9033116765926728
28,14,4,14,11510,21024,0.175628662109375,0.32080078125,0.829250720461095,0.9485652409312398
28,14,4,15,13724,21628,0.20941162109375,0.33001708984375,0.9887608069164265,0.9758166395957408
28,14,4,16,13394,21272,0.204376220703125,0.3245849609375,0.964985590778098,0.9597545569391807
28,14,4,17,13880,22164,0.2117919921875,0.33819580078125,1.0,1.0
28,14,4,18,11647,21271,0.1777191162109375,0.3245697021484375,0.8391210374639769,0.9597094387294712
28,14,4,19,10355,20639,0.1580047607421875,0.3149261474609375,0.7460374639769453,0.931194730193106
28,14,4,20,9597,19467,0.1464385986328125,0.2970428466796875,0.6914265129682997,0.8783161884136438
28,14,4,21,9050,18083,0.138092041015625,0.2759246826171875,0.6520172910662824,0.8158725861757805
28,14,4,22,6929,15249,0.1057281494140625,0.2326812744140625,0.49920749279538906,0.6880075798592312
28,14,4,23,6361,13099,0.0970611572265625,0.1998748779296875,0.45828530259365996,0.5910034289839379
28,14,4,24,5508,11775,0.08404541015625,0.1796722412109375,0.3968299711815562,0.531266919328641
28,14,4,25,5297,9573,0.0808258056640625,0.1460723876953125,0.38162824207492796,0.43191662154845695
28,14,4,26,4067,7759,0.0620574951171875,0.1183929443359375,0.2930115273775216,0.3500721891355351
28,14,4,27,3666,5489,0.055938720703125,0.0837554931640625,0.26412103746397697,0.24765385309510918
28,14,4,28,3909,5122,0.0596466064453125,0.078155517578125,0.281628242074928,0.23109547013174517
28,14,4,29,3353,4332,0.0511627197265625,0.06610107421875,0.24157060518731988,0.1954520844612886
28,14,4,30,2153,2693,0.0328521728515625,0.0410919189453125,0.15511527377521614,0.1215033387475185
29,14,5,1,1675,1954,0.0255584716796875,0.029815673828125,0.1352114949951566,0.0985524789428557
29,14,5,2,2852,3539,0.04351806640625,0.0540008544921875,0.23022279625443978,0.1784939728652847
29,14,5,3,3931,4842,0.0599822998046875,0.073883056640625,0.31732321601549884,0.24421243758511121
29,14,5,4,4149,5466,0.0633087158203125,0.083404541015625,0.3349208911850178,0.2756846724164019
29,14,5,5,4511,6270,0.0688323974609375,0.095672607421875,0.3641427187600904,0.3162354365259495
29,14,5,6,5521,8219,0.0842437744140625,0.1254119873046875,0.445673232160155,0.4145357340999647
29,14,5,7,6567,10675,0.1002044677734375,0.1628875732421875,0.530109783661608,0.5384072224744036
29,14,5,8,6307,11946,0.0962371826171875,0.182281494140625,0.509121730707136,0.602511726433651
29,14,5,9,6644,12400,0.10137939453125,0.189208984375,0.5363254762673555,0.6254097947243658
29,14,5,10,6783,12982,0.1035003662109375,0.198089599609375,0.5475460122699386,0.6547637060573965
29,14,5,11,7031,14837,0.1072845458984375,0.2263946533203125,0.5675653858572812,0.7483229938972109
29,14,5,12,7710,16551,0.117645263671875,0.2525482177734375,0.622376493380691,0.8347707671357241
29,14,5,13,9504,17690,0.14501953125,0.269927978515625,0.7671940587665482,0.8922176829575831
29,14,5,14,10257,18202,0.1565093994140625,0.277740478515625,0.8279786890539231,0.9180410551268472
29,14,5,15,12360,19310,0.1885986328125,0.294647216796875,0.9977397481433645,0.9739244464618954
29,14,5,16,12269,19655,0.1872100830078125,0.2999114990234375,0.9903939296092993,0.9913249609118878
29,14,5,17,12388,19827,0.18902587890625,0.3025360107421875,1.0,1.0
29,14,5,18,9785,18131,0.1493072509765625,0.2766571044921875,0.7898773006134969,0.9144600796893125
29,14,5,19,8710,17583,0.132904052734375,0.2682952880859375,0.7030997739748144,0.886821001664397
29,14,5,20,7735,16093,0.1180267333984375,0.2455596923828125,0.6243945753955441,0.8116709537499369
29,14,5,21,6971,14012,0.1063690185546875,0.21380615234375,0.5627219890216338,0.7067130680385333
29,14,5,22,5689,12205,0.0868072509765625,0.1862335205078125,0.4592347432999677,0.6155747213395875
29,14,5,23,5459,11362,0.0832977294921875,0.173370361328125,0.4406683887633193,0.5730569425530841
29,14,5,24,4902,9829,0.074798583984375,0.1499786376953125,0.39570552147239263,0.49573813486659607
29,14,5,25,5112,8384,0.0780029296875,0.1279296875,0.41265741039715853,0.4228577192717002
29,14,5,26,4539,6928,0.0692596435546875,0.105712890625,0.3664029706167259,0.34942250466535535
29,14,5,27,4665,6230,0.0711822509765625,0.095062255859375,0.3765741039715854,0.3142179855752257
29,14,5,28,5126,6356,0.078216552734375,0.09698486328125,0.41378753632547627,0.3205729560700055
29,14,5,29,5331,6217,0.0813446044921875,0.0948638916015625,0.4303358088472716,0.31356231401624046
29,14,5,30,4070,4773,0.062103271484375,0.0728302001953125,0.328543752018082,0.24073233469511274
